Date,Time,Open,High,Low,Close,Tick.Vol,Volume,Spread
2024.03.06,11:55:00,1.08774,1.08778,1.08762,1.08763,591,0,1
2024.03.06,12:00:00,1.08762,1.08775,1.08748,1.0877,539,0,1
2024.03.06,12:05:00,1.08769,1.0878,1.08764,1.0878,408,0,1
2024.03.06,12:10:00,1.0878,1.0878,1.08759,1.08768,413,0,1
2024.03.06,12:15:00,1.08768,1.08783,1.08767,1.0878,480,0,1
2024.03.06,12:20:00,1.0878,1.08796,1.08774,1.0878,610,0,1
2024.03.06,12:25:00,1.08779,1.08787,1.08768,1.08768,445,0,1
2024.03.06,12:30:00,1.0877,1.08778,1.08762,1.08771,382,0,1
2024.03.06,12:35:00,1.0877,1.08772,1.08732,1.08737,570,0,1
2024.03.06,12:40:00,1.08733,1.0875,1.08732,1.08742,525,0,1
2024.03.06,12:45:00,1.08742,1.08768,1.08736,1.08765,411,0,1
2024.03.06,12:50:00,1.08763,1.08767,1.08751,1.0876,456,0,1
2024.03.06,12:55:00,1.08761,1.08777,1.08752,1.08773,345,0,1
2024.03.06,13:00:00,1.08773,1.0878,1.08767,1.08771,393,0,1
2024.03.06,13:05:00,1.08771,1.08785,1.08764,1.08778,393,0,1
2024.03.06,13:10:00,1.08778,1.08782,1.08769,1.08781,247,0,1
2024.03.06,13:15:00,1.08781,1.08783,1.08747,1.0875,446,0,1
2024.03.06,13:20:00,1.0875,1.08753,1.08727,1.08729,484,0,1
2024.03.06,13:25:00,1.08728,1.08741,1.08715,1.08724,506,0,1
2024.03.06,13:30:00,1.08723,1.08747,1.08712,1.08743,575,0,1
2024.03.06,13:35:00,1.08743,1.08751,1.08728,1.08734,389,0,1
2024.03.06,13:40:00,1.08734,1.08748,1.08722,1.08739,385,0,1
2024.03.06,13:45:00,1.08739,1.08751,1.08736,1.08741,234,0,1
2024.03.06,13:50:00,1.08741,1.08761,1.08733,1.08755,360,0,1
2024.03.06,13:55:00,1.08755,1.08775,1.08748,1.08757,453,0,1
2024.03.06,14:00:00,1.08756,1.08774,1.08753,1.08761,367,0,0
2024.03.06,14:05:00,1.08762,1.08788,1.08757,1.08771,394,0,0
2024.03.06,14:10:00,1.08771,1.08778,1.08763,1.08775,403,0,0
2024.03.06,14:15:00,1.08775,1.08775,1.08757,1.08761,298,0,0
2024.03.06,14:20:00,1.08761,1.08765,1.08749,1.08757,290,0,0
2024.03.06,14:25:00,1.08756,1.08761,1.08745,1.08748,351,0,0
2024.03.06,14:30:00,1.08748,1.08756,1.0874,1.08742,313,0,0
2024.03.06,14:35:00,1.08742,1.08748,1.08717,1.08725,567,0,0
2024.03.06,14:40:00,1.08726,1.08742,1.08703,1.08707,694,0,0
2024.03.06,14:45:00,1.08705,1.08725,1.08703,1.08715,665,0,0
2024.03.06,14:50:00,1.08715,1.08718,1.08674,1.08698,782,0,0
2024.03.06,14:55:00,1.08698,1.08707,1.08674,1.08689,885,0,0
2024.03.06,15:00:00,1.08689,1.08721,1.08684,1.08712,804,0,0
2024.03.06,15:05:00,1.08711,1.08741,1.0871,1.08736,682,0,0
2024.03.06,15:10:00,1.08737,1.08751,1.0872,1.08744,713,0,0
2024.03.06,15:15:00,1.08745,1.08776,1.08711,1.08724,1092,0,0
2024.03.06,15:20:00,1.08724,1.08754,1.08722,1.08742,1024,0,0
2024.03.06,15:25:00,1.08741,1.0875,1.0873,1.08746,740,0,0
2024.03.06,15:30:00,1.08744,1.08778,1.08682,1.0875,1910,0,0
2024.03.06,15:35:00,1.0875,1.08773,1.08735,1.08764,1117,0,0
2024.03.06,15:40:00,1.08764,1.08829,1.08763,1.08817,1211,0,0
2024.03.06,15:45:00,1.08817,1.08838,1.08768,1.0883,1244,0,0
2024.03.06,15:50:00,1.0883,1.08843,1.08799,1.08841,1072,0,0
2024.03.06,15:55:00,1.08842,1.08849,1.08816,1.08845,1011,0,0
2024.03.06,16:00:00,1.08845,1.08882,1.08843,1.08855,964,0,0
2024.03.06,16:05:00,1.08857,1.0888,1.08834,1.08845,930,0,0
2024.03.06,16:10:00,1.08846,1.08865,1.08832,1.08837,905,0,0
2024.03.06,16:15:00,1.08836,1.08865,1.08829,1.08863,813,0,0
2024.03.06,16:20:00,1.08863,1.0888,1.08854,1.08873,937,0,0
2024.03.06,16:25:00,1.08873,1.08878,1.08848,1.08852,712,0,0
2024.03.06,16:30:00,1.08851,1.08864,1.08831,1.08847,1015,0,0
2024.03.06,16:35:00,1.08845,1.0886,1.08835,1.08856,944,0,0
2024.03.06,16:40:00,1.08855,1.08889,1.08848,1.08877,819,0,0
2024.03.06,16:45:00,1.08877,1.08896,1.08867,1.08876,781,0,0
2024.03.06,16:50:00,1.08877,1.08881,1.08839,1.08878,903,0,0
2024.03.06,16:55:00,1.08879,1.08882,1.08859,1.0887,715,0,0
2024.03.06,17:00:00,1.08872,1.0889,1.08812,1.08821,1391,0,0
2024.03.06,17:05:00,1.08822,1.08867,1.08811,1.08838,1274,0,0
2024.03.06,17:10:00,1.08838,1.08893,1.08833,1.08884,1005,0,0
2024.03.06,17:15:00,1.08884,1.08911,1.08851,1.08866,1001,0,0
2024.03.06,17:20:00,1.08866,1.08913,1.08856,1.08895,873,0,0
2024.03.06,17:25:00,1.08897,1.0892,1.0889,1.08901,978,0,0
2024.03.06,17:30:00,1.08901,1.08949,1.08859,1.08943,1131,0,0
2024.03.06,17:35:00,1.08942,1.08948,1.08888,1.08943,1038,0,0
2024.03.06,17:40:00,1.08943,1.08975,1.0892,1.08963,943,0,0
2024.03.06,17:45:00,1.08962,1.08985,1.08959,1.08985,853,0,0
2024.03.06,17:50:00,1.08985,1.09058,1.08976,1.09056,1041,0,0
2024.03.06,17:55:00,1.09057,1.09088,1.0904,1.09049,1179,0,0
2024.03.06,18:00:00,1.0905,1.0905,1.09011,1.09014,1095,0,0
2024.03.06,18:05:00,1.09015,1.09041,1.09002,1.09024,881,0,0
2024.03.06,18:10:00,1.09024,1.09048,1.09011,1.09022,725,0,0
2024.03.06,18:15:00,1.09022,1.09051,1.09013,1.09026,735,0,0
2024.03.06,18:20:00,1.09026,1.09046,1.0901,1.0901,682,0,0
2024.03.06,18:25:00,1.0901,1.09058,1.08994,1.09058,764,0,0
2024.03.06,18:30:00,1.09058,1.09088,1.09023,1.09036,1116,0,0
2024.03.06,18:35:00,1.09037,1.09059,1.09011,1.0905,1001,0,0
2024.03.06,18:40:00,1.0905,1.09081,1.09035,1.09081,819,0,0
2024.03.06,18:45:00,1.09081,1.09102,1.09072,1.09093,893,0,0
2024.03.06,18:50:00,1.09094,1.09131,1.09092,1.09129,849,0,0
2024.03.06,18:55:00,1.09129,1.09151,1.09115,1.09122,1242,0,0
2024.03.06,19:00:00,1.09121,1.09148,1.09086,1.09139,1105,0,2
2024.03.06,19:05:00,1.0914,1.09154,1.09088,1.09095,932,0,2
2024.03.06,19:10:00,1.09092,1.09107,1.09076,1.09084,903,0,2
2024.03.06,19:15:00,1.09084,1.09103,1.09077,1.0908,732,0,2
2024.03.06,19:20:00,1.0908,1.0912,1.0908,1.09112,637,0,2
2024.03.06,19:25:00,1.09115,1.09125,1.09074,1.09077,781,0,2
2024.03.06,19:30:00,1.09078,1.09104,1.09038,1.09049,873,0,2
2024.03.06,19:35:00,1.09051,1.09058,1.09025,1.09029,1172,0,2
2024.03.06,19:40:00,1.0903,1.09038,1.09009,1.09013,944,0,2
2024.03.06,19:45:00,1.09013,1.09033,1.09011,1.09025,778,0,2
2024.03.06,19:50:00,1.09026,1.09034,1.09002,1.09018,851,0,2
2024.03.06,19:55:00,1.09019,1.09027,1.08991,1.09022,701,0,2
2024.03.06,20:00:00,1.09023,1.09049,1.09019,1.09047,651,0,2
2024.03.06,20:05:00,1.09044,1.09053,1.09029,1.09047,594,0,2
2024.03.06,20:10:00,1.09048,1.09051,1.09036,1.09039,384,0,2
2024.03.06,20:15:00,1.0904,1.0907,1.09038,1.09063,528,0,2
2024.03.06,20:20:00,1.09063,1.09077,1.09056,1.0907,547,0,2
2024.03.06,20:25:00,1.0907,1.09077,1.09061,1.09076,334,0,2
2024.03.06,20:30:00,1.09075,1.09077,1.09013,1.09031,530,0,2
2024.03.06,20:35:00,1.0903,1.09044,1.09003,1.09041,878,0,2
2024.03.06,20:40:00,1.09043,1.09056,1.09037,1.09053,525,0,2
2024.03.06,20:45:00,1.09053,1.09061,1.09012,1.09016,800,0,2
2024.03.06,20:50:00,1.09015,1.09042,1.09003,1.09011,613,0,2
2024.03.06,20:55:00,1.09012,1.09037,1.09012,1.09031,419,0,2
2024.03.06,21:00:00,1.0903,1.0903,1.08979,1.08988,728,0,2
2024.03.06,21:05:00,1.08989,1.09002,1.08957,1.08967,1055,0,2
2024.03.06,21:10:00,1.0897,1.0899,1.08957,1.08961,769,0,2
2024.03.06,21:15:00,1.08959,1.0897,1.08948,1.08953,579,0,2
2024.03.06,21:20:00,1.08951,1.08965,1.08938,1.08949,481,0,2
2024.03.06,21:25:00,1.0895,1.08981,1.08933,1.08977,680,0,2
2024.03.06,21:30:00,1.08977,1.08983,1.08955,1.08982,961,0,2
2024.03.06,21:35:00,1.0898,1.08989,1.08962,1.08962,989,0,2
2024.03.06,21:40:00,1.08966,1.08967,1.08948,1.08961,992,0,2
2024.03.06,21:45:00,1.08962,1.08964,1.08929,1.08946,975,0,2
2024.03.06,21:50:00,1.08946,1.08982,1.08945,1.0898,902,0,2
2024.03.06,21:55:00,1.08981,1.08983,1.08964,1.08966,692,0,2
2024.03.06,22:00:00,1.08964,1.08973,1.08954,1.08971,388,0,2
2024.03.06,22:05:00,1.08971,1.08978,1.08933,1.0894,403,0,2
2024.03.06,22:10:00,1.0894,1.08945,1.08927,1.08933,522,0,2
2024.03.06,22:15:00,1.08935,1.08955,1.08933,1.0894,700,0,2
2024.03.06,22:20:00,1.08941,1.0895,1.08926,1.0893,620,0,2
2024.03.06,22:25:00,1.08931,1.08958,1.08929,1.08958,367,0,2
2024.03.06,22:30:00,1.08957,1.08961,1.08939,1.08942,335,0,2
2024.03.06,22:35:00,1.08944,1.08962,1.08937,1.08961,310,0,2
2024.03.06,22:40:00,1.08961,1.08964,1.08947,1.08949,204,0,2
2024.03.06,22:45:00,1.08948,1.08965,1.08946,1.08963,264,0,2
2024.03.06,22:50:00,1.08963,1.08971,1.08952,1.08969,330,0,2
2024.03.06,22:55:00,1.08968,1.08995,1.08967,1.08988,478,0,2
2024.03.06,23:00:00,1.08978,1.08984,1.08962,1.08977,93,0,1
2024.03.06,23:05:00,1.08977,1.08977,1.08955,1.0896,36,0,1
2024.03.06,23:10:00,1.08961,1.08962,1.08946,1.08949,64,0,24
2024.03.06,23:15:00,1.08949,1.08961,1.08946,1.08949,55,0,1
2024.03.06,23:20:00,1.0895,1.08961,1.08945,1.08948,36,0,1
2024.03.06,23:25:00,1.08947,1.08954,1.08941,1.08947,58,0,25
2024.03.06,23:30:00,1.08945,1.08961,1.08941,1.0896,45,0,2
2024.03.06,23:35:00,1.0895,1.08971,1.08947,1.08958,59,0,3
2024.03.06,23:40:00,1.08956,1.08964,1.08951,1.0896,47,0,3
2024.03.06,23:45:00,1.08961,1.08983,1.0896,1.08977,59,0,1
2024.03.06,23:50:00,1.08978,1.0898,1.08961,1.08968,72,0,3
2024.03.06,23:55:00,1.08987,1.08987,1.08973,1.08973,59,0,4
2024.03.07,0:00:00,1.08975,1.08984,1.08925,1.08936,27,0,13
2024.03.07,0:05:00,1.08935,1.08972,1.08935,1.08972,111,0,9
2024.03.07,0:10:00,1.0897,1.08986,1.0894,1.08982,71,0,19
2024.03.07,0:15:00,1.08978,1.08985,1.08962,1.08968,84,0,3
2024.03.07,0:20:00,1.08969,1.09007,1.08928,1.08963,298,0,21
2024.03.07,0:25:00,1.08964,1.08974,1.08955,1.08967,190,0,30
2024.03.07,0:30:00,1.08965,1.08981,1.08962,1.08981,83,0,11
2024.03.07,0:35:00,1.08981,1.08988,1.08971,1.08977,103,0,11
2024.03.07,0:40:00,1.0898,1.0898,1.08972,1.08978,177,0,15
2024.03.07,0:45:00,1.08978,1.08985,1.08964,1.08969,109,0,11
2024.03.07,0:50:00,1.08967,1.08987,1.08966,1.08968,133,0,10
2024.03.07,0:55:00,1.08966,1.08977,1.08966,1.08967,93,0,11
2024.03.07,1:00:00,1.08972,1.09005,1.08972,1.08997,362,0,4
2024.03.07,1:05:00,1.08998,1.09014,1.08994,1.09008,598,0,4
2024.03.07,1:10:00,1.09009,1.09012,1.08984,1.08986,315,0,0
2024.03.07,1:15:00,1.08986,1.08993,1.08982,1.08987,64,0,4
2024.03.07,1:20:00,1.08988,1.08992,1.08986,1.08987,45,0,4
2024.03.07,1:25:00,1.08987,1.08996,1.08982,1.08993,66,0,4
2024.03.07,1:30:00,1.08995,1.09009,1.08991,1.08994,90,0,1
2024.03.07,1:35:00,1.08995,1.08999,1.0899,1.08993,61,0,3
2024.03.07,1:40:00,1.08995,1.08999,1.08988,1.08993,58,0,3
2024.03.07,1:45:00,1.08992,1.08999,1.08981,1.08983,69,0,4
2024.03.07,1:50:00,1.08981,1.08989,1.08976,1.08982,74,0,4
2024.03.07,1:55:00,1.08977,1.08995,1.08976,1.08993,56,0,3
2024.03.07,2:00:00,1.08994,1.09023,1.08992,1.09022,189,0,4
2024.03.07,2:05:00,1.09023,1.0906,1.0902,1.09055,241,0,4
2024.03.07,2:10:00,1.09054,1.09075,1.09042,1.09058,263,0,4
2024.03.07,2:15:00,1.09058,1.09065,1.09015,1.09022,235,0,4
2024.03.07,2:20:00,1.09022,1.09029,1.09003,1.09023,250,0,4
2024.03.07,2:25:00,1.09022,1.09025,1.09002,1.09007,182,0,4
2024.03.07,2:30:00,1.09007,1.09034,1.09001,1.09033,260,0,4
2024.03.07,2:35:00,1.09033,1.0905,1.09031,1.09047,294,0,4
2024.03.07,2:40:00,1.09048,1.09053,1.09026,1.0903,258,0,4
2024.03.07,2:45:00,1.0903,1.09045,1.09011,1.09023,249,0,4
2024.03.07,2:50:00,1.09024,1.09033,1.09013,1.09021,332,0,4
2024.03.07,2:55:00,1.09022,1.09035,1.09018,1.09029,180,0,4
2024.03.07,3:00:00,1.0903,1.09035,1.08999,1.09003,303,0,0
2024.03.07,3:05:00,1.09003,1.09009,1.08985,1.08994,330,0,4
2024.03.07,3:10:00,1.08995,1.09011,1.0899,1.09002,298,0,4
2024.03.07,3:15:00,1.09,1.09032,1.09,1.0902,536,0,4
2024.03.07,3:20:00,1.09018,1.0904,1.09005,1.09017,550,0,4
2024.03.07,3:25:00,1.09017,1.09039,1.09014,1.09018,281,0,4
2024.03.07,3:30:00,1.09017,1.09029,1.09009,1.09018,296,0,4
2024.03.07,3:35:00,1.09018,1.09018,1.08987,1.09,404,0,4
2024.03.07,3:40:00,1.09,1.09016,1.08997,1.09007,294,0,4
2024.03.07,3:45:00,1.09006,1.09009,1.08979,1.08981,263,0,4
2024.03.07,3:50:00,1.08982,1.08989,1.08966,1.08969,292,0,4
2024.03.07,3:55:00,1.08968,1.0898,1.08961,1.08977,257,0,4
2024.03.07,4:00:00,1.08977,1.08991,1.08967,1.08977,250,0,4
2024.03.07,4:05:00,1.08977,1.08985,1.0897,1.08976,362,0,4
2024.03.07,4:10:00,1.08976,1.08983,1.08968,1.08971,289,0,4
2024.03.07,4:15:00,1.08973,1.08983,1.08967,1.08978,305,0,4
2024.03.07,4:20:00,1.08977,1.0898,1.08946,1.08952,338,0,4
2024.03.07,4:25:00,1.08953,1.08954,1.08933,1.08936,355,0,4
2024.03.07,4:30:00,1.08935,1.08962,1.08932,1.08953,344,0,4
2024.03.07,4:35:00,1.08952,1.08961,1.08947,1.08954,213,0,4
2024.03.07,4:40:00,1.08954,1.08962,1.08947,1.08953,152,0,4
2024.03.07,4:45:00,1.08953,1.08965,1.08948,1.0896,134,0,4
2024.03.07,4:50:00,1.0896,1.08976,1.08957,1.08969,173,0,4
2024.03.07,4:55:00,1.08969,1.08986,1.08962,1.08982,171,0,4
2024.03.07,5:00:00,1.0898,1.08986,1.08976,1.08983,198,0,4
2024.03.07,5:05:00,1.08982,1.08986,1.08979,1.08983,137,0,4
2024.03.07,5:10:00,1.08983,1.08986,1.08976,1.08979,127,0,4
2024.03.07,5:15:00,1.08979,1.08988,1.08972,1.08976,231,0,4
2024.03.07,5:20:00,1.08975,1.08977,1.08951,1.08953,192,0,4
2024.03.07,5:25:00,1.08954,1.0898,1.08954,1.08977,118,0,4
2024.03.07,5:30:00,1.08975,1.08989,1.08975,1.08982,143,0,4
2024.03.07,5:35:00,1.08982,1.08986,1.08967,1.08985,146,0,4
2024.03.07,5:40:00,1.08984,1.0899,1.08981,1.08987,115,0,4
2024.03.07,5:45:00,1.08986,1.08996,1.08984,1.08989,136,0,0
2024.03.07,5:50:00,1.08989,1.09011,1.08986,1.09009,229,0,4
2024.03.07,5:55:00,1.09008,1.09013,1.09,1.09004,141,0,4
2024.03.07,6:00:00,1.09003,1.09025,1.09001,1.09016,276,0,4
2024.03.07,6:05:00,1.09015,1.09024,1.09008,1.09012,448,0,4
2024.03.07,6:10:00,1.09011,1.09018,1.09009,1.09012,281,0,4
2024.03.07,6:15:00,1.09013,1.09021,1.09011,1.09016,289,0,4
2024.03.07,6:20:00,1.09016,1.09036,1.09013,1.09027,231,0,4
2024.03.07,6:25:00,1.09027,1.09041,1.09023,1.0904,202,0,4
2024.03.07,6:30:00,1.09041,1.09046,1.09025,1.09034,260,0,4
2024.03.07,6:35:00,1.09033,1.09035,1.09024,1.09026,159,0,4
2024.03.07,6:40:00,1.09025,1.09056,1.09023,1.09044,179,0,4
2024.03.07,6:45:00,1.09043,1.09045,1.09031,1.09038,126,0,4
2024.03.07,6:50:00,1.09038,1.09044,1.0903,1.09037,129,0,4
2024.03.07,6:55:00,1.09037,1.09039,1.09027,1.09034,107,0,4
2024.03.07,7:00:00,1.09033,1.0904,1.09021,1.09023,201,0,4
2024.03.07,7:05:00,1.09021,1.0903,1.0902,1.09029,139,0,4
2024.03.07,7:10:00,1.09028,1.0903,1.09019,1.09025,168,0,4
2024.03.07,7:15:00,1.09024,1.09056,1.09018,1.0905,160,0,4
2024.03.07,7:20:00,1.09052,1.09052,1.09031,1.09034,92,0,4
2024.03.07,7:25:00,1.09033,1.09038,1.0903,1.09032,143,0,4
2024.03.07,7:30:00,1.09031,1.09035,1.09021,1.09027,122,0,4
2024.03.07,7:35:00,1.09028,1.09028,1.09011,1.09016,315,0,4
2024.03.07,7:40:00,1.09013,1.09017,1.09001,1.09003,669,0,4
2024.03.07,7:45:00,1.09002,1.09014,1.08994,1.09013,284,0,4
2024.03.07,7:50:00,1.09012,1.09015,1.09004,1.09007,202,0,4
2024.03.07,7:55:00,1.09008,1.09015,1.09,1.09002,233,0,4
2024.03.07,8:00:00,1.09002,1.09006,1.08988,1.09003,234,0,4
2024.03.07,8:05:00,1.09003,1.09007,1.08997,1.09,166,0,4
2024.03.07,8:10:00,1.09001,1.09008,1.08989,1.09,211,0,4
2024.03.07,8:15:00,1.09,1.09011,1.08998,1.09008,201,0,4
2024.03.07,8:20:00,1.09007,1.09027,1.08994,1.09017,233,0,4
2024.03.07,8:25:00,1.09017,1.09029,1.09008,1.09022,252,0,4
2024.03.07,8:30:00,1.09023,1.09028,1.09009,1.0901,233,0,2
2024.03.07,8:35:00,1.09012,1.0903,1.09008,1.09025,308,0,2
2024.03.07,8:40:00,1.09024,1.0903,1.0901,1.09013,230,0,2
2024.03.07,8:45:00,1.09014,1.09016,1.09002,1.09009,149,0,2
2024.03.07,8:50:00,1.09009,1.09016,1.09004,1.09014,232,0,2
2024.03.07,8:55:00,1.09014,1.09024,1.08983,1.09015,396,0,2
2024.03.07,9:00:00,1.09015,1.09032,1.08997,1.09017,868,0,2
2024.03.07,9:05:00,1.09017,1.09043,1.09015,1.09028,706,0,2
2024.03.07,9:10:00,1.09027,1.09029,1.09005,1.09008,780,0,2
2024.03.07,9:15:00,1.09007,1.09009,1.08968,1.08992,745,0,2
2024.03.07,9:20:00,1.08992,1.08995,1.08972,1.08983,341,0,2
2024.03.07,9:25:00,1.08983,1.08991,1.08961,1.08963,427,0,2
2024.03.07,9:30:00,1.08964,1.08977,1.08947,1.08957,521,0,1
2024.03.07,9:35:00,1.0896,1.08966,1.08934,1.08943,600,0,1
2024.03.07,9:40:00,1.08941,1.08946,1.08919,1.0893,633,0,1
2024.03.07,9:45:00,1.08932,1.08943,1.08912,1.08934,654,0,1
2024.03.07,9:50:00,1.08935,1.08945,1.08912,1.08941,660,0,1
2024.03.07,9:55:00,1.08942,1.08953,1.08915,1.08935,1088,0,1
2024.03.07,10:00:00,1.08935,1.08948,1.08921,1.0893,777,0,1
2024.03.07,10:05:00,1.0893,1.08961,1.08926,1.08939,660,0,1
2024.03.07,10:10:00,1.08939,1.08939,1.08875,1.0891,896,0,1
2024.03.07,10:15:00,1.08908,1.08928,1.08899,1.0892,774,0,1
2024.03.07,10:20:00,1.08917,1.08927,1.08894,1.08899,629,0,1
2024.03.07,10:25:00,1.089,1.08936,1.08891,1.08932,847,0,1
2024.03.07,10:30:00,1.08931,1.08936,1.08917,1.08924,721,0,1
2024.03.07,10:35:00,1.08924,1.08951,1.08911,1.08933,864,0,1
2024.03.07,10:40:00,1.08933,1.08961,1.08915,1.08933,816,0,1
2024.03.07,10:45:00,1.08935,1.08966,1.08927,1.08961,637,0,1
2024.03.07,10:50:00,1.08963,1.08978,1.08956,1.08972,612,0,1
2024.03.07,10:55:00,1.08971,1.0898,1.08967,1.08978,479,0,1
2024.03.07,11:00:00,1.08977,1.08981,1.08957,1.08975,594,0,1
2024.03.07,11:05:00,1.08975,1.08977,1.08949,1.08956,508,0,1
2024.03.07,11:10:00,1.08955,1.08966,1.08935,1.0894,417,0,1
2024.03.07,11:15:00,1.0894,1.08955,1.08926,1.08939,485,0,1
2024.03.07,11:20:00,1.08939,1.08961,1.08926,1.08959,483,0,1
2024.03.07,11:25:00,1.08959,1.08994,1.08957,1.0899,511,0,1
2024.03.07,11:30:00,1.08988,1.08996,1.08982,1.08989,553,0,1
2024.03.07,11:35:00,1.08989,1.08997,1.08981,1.08994,424,0,1
2024.03.07,11:40:00,1.08994,1.09008,1.08988,1.08988,504,0,1
2024.03.07,11:45:00,1.0899,1.0901,1.08983,1.09004,477,0,1
2024.03.07,11:50:00,1.09005,1.0902,1.09002,1.09015,564,0,1
2024.03.07,11:55:00,1.09015,1.09029,1.09013,1.09016,473,0,1
2024.03.07,12:00:00,1.09016,1.0902,1.08997,1.09001,600,0,1
2024.03.07,12:05:00,1.09,1.09002,1.08953,1.08961,715,0,1
2024.03.07,12:10:00,1.08961,1.08966,1.08945,1.08963,639,0,1
2024.03.07,12:15:00,1.08963,1.0897,1.08951,1.08957,525,0,1
2024.03.07,12:20:00,1.08959,1.08972,1.08936,1.08944,672,0,1
2024.03.07,12:25:00,1.08945,1.0895,1.08933,1.08941,371,0,1
2024.03.07,12:30:00,1.08941,1.08948,1.08928,1.08934,421,0,1
2024.03.07,12:35:00,1.08935,1.08939,1.08913,1.0892,594,0,1
2024.03.07,12:40:00,1.08918,1.08924,1.08895,1.08913,707,0,1
2024.03.07,12:45:00,1.08914,1.08941,1.08911,1.0894,735,0,1
2024.03.07,12:50:00,1.08939,1.08953,1.08936,1.08949,474,0,1
2024.03.07,12:55:00,1.08949,1.08981,1.08947,1.08964,610,0,1
2024.03.07,13:00:00,1.08964,1.08971,1.08945,1.08966,597,0,1
2024.03.07,13:05:00,1.08965,1.0898,1.08962,1.08969,590,0,1
2024.03.07,13:10:00,1.0897,1.08986,1.08962,1.08979,510,0,1
2024.03.07,13:15:00,1.0898,1.08989,1.08971,1.08971,515,0,1
2024.03.07,13:20:00,1.08972,1.0899,1.08968,1.08986,362,0,1
2024.03.07,13:25:00,1.08987,1.08992,1.08957,1.08975,462,0,1
2024.03.07,13:30:00,1.08975,1.08992,1.08971,1.0898,365,0,1
2024.03.07,13:35:00,1.0898,1.08982,1.08944,1.08946,421,0,1
2024.03.07,13:40:00,1.08945,1.08969,1.08933,1.08934,372,0,1
2024.03.07,13:45:00,1.08936,1.08948,1.08927,1.08937,509,0,1
2024.03.07,13:50:00,1.08938,1.08964,1.08932,1.08962,384,0,1
2024.03.07,13:55:00,1.08961,1.08961,1.08921,1.08939,524,0,1
2024.03.07,14:00:00,1.08942,1.08959,1.0894,1.08956,417,0,0
2024.03.07,14:05:00,1.08956,1.08974,1.08951,1.0896,373,0,0
2024.03.07,14:10:00,1.08962,1.08979,1.08956,1.08959,342,0,0
2024.03.07,14:15:00,1.08957,1.08983,1.08957,1.08975,321,0,0
2024.03.07,14:20:00,1.08975,1.09004,1.08973,1.08998,569,0,0
2024.03.07,14:25:00,1.08996,1.08999,1.08974,1.08992,561,0,0
2024.03.07,14:30:00,1.08993,1.08996,1.08978,1.0899,343,0,0
2024.03.07,14:35:00,1.0899,1.09002,1.08983,1.08989,394,0,0
2024.03.07,14:40:00,1.08989,1.09002,1.08968,1.09,360,0,0
2024.03.07,14:45:00,1.08997,1.09001,1.08959,1.08965,478,0,0
2024.03.07,14:50:00,1.08963,1.08985,1.08954,1.08964,373,0,0
2024.03.07,14:55:00,1.08964,1.08965,1.08921,1.08944,752,0,0
2024.03.07,15:00:00,1.08946,1.08964,1.08931,1.08957,822,0,0
2024.03.07,15:05:00,1.08956,1.08969,1.0894,1.08945,620,0,0
2024.03.07,15:10:00,1.08944,1.08954,1.0893,1.0894,601,0,0
2024.03.07,15:15:00,1.08938,1.08966,1.08737,1.08863,2258,0,0
2024.03.07,15:20:00,1.08863,1.08878,1.08788,1.08801,1590,0,0
2024.03.07,15:25:00,1.08801,1.08843,1.08791,1.08813,1096,0,0
2024.03.07,15:30:00,1.08814,1.08862,1.08763,1.08783,1420,0,0
2024.03.07,15:35:00,1.08782,1.08787,1.08719,1.08744,1234,0,0
2024.03.07,15:40:00,1.08743,1.08821,1.08735,1.08817,1248,0,0
2024.03.07,15:45:00,1.08818,1.08831,1.08749,1.0876,1216,0,0
2024.03.07,15:50:00,1.08759,1.08772,1.08676,1.08703,1214,0,0
2024.03.07,15:55:00,1.08704,1.08744,1.08677,1.08722,1310,0,0
2024.03.07,16:00:00,1.08722,1.0886,1.0869,1.08857,2415,0,0
2024.03.07,16:05:00,1.08857,1.08904,1.08833,1.08843,1599,0,0
2024.03.07,16:10:00,1.08842,1.08892,1.08813,1.08867,1439,0,0
2024.03.07,16:15:00,1.08867,1.08882,1.08832,1.08874,995,0,0
2024.03.07,16:20:00,1.08874,1.08975,1.08874,1.08945,1421,0,0
2024.03.07,16:25:00,1.08946,1.0902,1.08912,1.09012,1482,0,0
2024.03.07,16:30:00,1.09012,1.0904,1.08968,1.09029,1271,0,0
2024.03.07,16:35:00,1.09028,1.09079,1.08998,1.09012,1222,0,0
2024.03.07,16:40:00,1.09012,1.09031,1.08956,1.09002,1027,0,0
2024.03.07,16:45:00,1.09002,1.09014,1.08967,1.09003,972,0,0
2024.03.07,16:50:00,1.09003,1.09102,1.09001,1.09101,1216,0,0
2024.03.07,16:55:00,1.09101,1.09197,1.09097,1.09153,1204,0,0
2024.03.07,17:00:00,1.09153,1.09176,1.0914,1.09173,784,0,0
2024.03.07,17:05:00,1.09172,1.09173,1.09089,1.09093,1080,0,0
2024.03.07,17:10:00,1.09091,1.09164,1.09088,1.09161,1215,0,0
2024.03.07,17:15:00,1.09159,1.09175,1.0912,1.09123,963,0,0
2024.03.07,17:20:00,1.09123,1.09164,1.09079,1.09154,1033,0,0
2024.03.07,17:25:00,1.09155,1.09178,1.09091,1.09111,1165,0,0
2024.03.07,17:30:00,1.0911,1.0918,1.09103,1.0918,845,0,0
2024.03.07,17:35:00,1.09177,1.09247,1.09177,1.09241,1095,0,0
